t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
0.70117,0.0,0.0,0.0,0.0,-0.0
0.72075,0.0,0.0,0.0,0.0,-0.0
0.73081,0.0,0.0,0.0,0.0,-0.0
0.74103,0.0,0.0,0.0,0.0,-0.0
0.75109,0.0,0.0,0.0,0.0,-0.0
0.77068,0.0,0.0,0.0,0.0,-0.0
0.78198,0.0,0.0,0.0,0.0,-0.0
0.80091,0.0,0.0,0.0,0.0,-0.00153588974175501
0.81095,0.0,0.0,0.0,0.0,-0.0
0.83053,0.0,0.0,0.0,0.0,-0.0
0.84059,0.0,0.0,0.0,0.0,-0.00153588974175501
0.85082,0.0,0.0,0.0,0.0,-0.0
0.86087,0.0,0.0,0.0,0.0,-0.0
0.88046,0.0,0.0,0.0,0.0,-0.0
0.89051,0.0,0.0,0.0,0.0,-0.0
0.90074,0.0,0.0,0.0,0.0,-0.0
0.91088,0.0,0.0,0.0,0.0,-0.0
0.93029,0.0,0.0,0.0,0.0,-0.0
0.94051,0.0,0.0,0.0,0.0,-0.0
0.95057,0.0,0.0,0.0,0.0,-0.00153588974175501
0.96079,0.0,0.0,0.0,0.0,-0.0
0.98021,0.0,0.0,0.0,0.0,-0.00153588974175501
0.99021,0.0,0.0,0.0,0.0,-0.0
1.00044,0.0,0.0,0.0,0.0,-0.00153588974175501
1.01049,0.0,0.0,0.0,0.0,-0.00153588974175501
1.03008,0.0,0.0,0.0,0.0,-0.0
1.0406,0.0,0.0,0.0,0.0,-0.00153588974175501
1.06039,0.0,0.0,0.0,0.0,-0.0
1.07998,0.0,0.0,0.0,0.0,-0.0
1.09003,0.0,0.0,0.0,0.0,-0.0
1.10026,0.0,0.0,0.0,0.0,-0.00153588974175501
1.11031,0.0,0.0,0.0,0.0,-0.00153588974175501
1.12992,0.0,0.0,0.0,0.0,-0.00153588974175501
1.13997,0.0,0.0,0.0,0.0,-0.0
1.15018,0.0,0.0,0.0,0.0,-0.0
1.16023,0.0,0.0,0.0,0.0,-0.0
1.1704,0.0,0.0,0.0,0.0,-0.0
1.18999,0.0,0.0,0.0,0.0,-0.00153588974175501
1.20004,0.0,0.0,0.0,0.0,-0.00153588974175501
1.21027,0.0,0.0,0.0,0.0,-0.0
1.22032,0.0,0.0,0.0,0.0,-0.0
1.23991,0.0,0.0,0.0,0.0,-0.00153588974175501
1.24996,0.0,0.0,0.0,0.0,-0.00153588974175501
1.26019,0.0,0.0,0.0,0.0,-0.0
1.27024,0.0,0.0,0.0,0.0,-0.0
1.28983,0.0,0.0,0.0,0.0,-0.0
1.30018,0.0,0.0,0.0,0.0,-0.0
1.31934,0.0,0.0,0.0,0.0,-0.00153588974175501
1.32956,0.0,0.0,0.0,0.0,-0.0
1.33963,0.0,0.0,0.0,0.0,-0.00307177948351002
1.34984,0.0,0.0,0.0,0.0,-0.00153588974175501
1.35989,0.0,0.0,0.0,0.0,-0.0
1.37948,0.0,0.0,0.0,0.0,-0.0
1.38953,0.0,0.0,0.0,0.0,-0.0
1.39976,0.0,0.0,0.0,0.0,-0.0
1.40981,0.0,0.0,0.0,0.0,-0.0
1.42938,0.0,0.0,0.0,0.0,-0.0
1.43961,0.0,0.0,0.0,0.0,-0.0
1.44966,0.0,0.0004913459364294427,2.962815996669508e-06,0.002962815996669508,-0.0
1.45989,0.0,0.0012315059742898575,9.336673268192823e-06,0.009336673268192822,-0.00153588974175501
1.4793,0.0,0.0017830727177647198,2.636766883200378e-05,0.026367668832003782,-0.0
1.48953,0.0,0.0,1.5820601299202268e-05,0.015820601299202267,-0.0
1.49959,0.0,-0.0001728137326470484,8.44925708926378e-06,0.00844925708926378,-0.0
1.50981,-12.676326357234815,-0.0014687251944846711,-3.936668639021838e-06,-0.003936668639021838,-0.04141666314982544
1.52922,-12.676326357234815,-0.009482466374457592,-0.0001127948045803458,-0.1127948045803458,-0.17640042749906687
1.53945,-12.676326357234815,-0.017755548135876483,-0.0001766604372062169,-0.1766604372062169,-0.24696408915719764
1.54998,-12.676326357234815,-0.020525167946574822,-0.00023567427341018897,-0.23567427341018898,-0.32059953029883836
1.56946,-12.676326357234815,-0.028227016201652307,-0.0004713219294110283,-0.4713219294110283,-0.4694063023238749
1.57968,-12.676326357234815,-0.029008703339547345,-0.0004606745265247195,-0.4606745265247195,-0.5414884004312407
1.59909,-12.676326357234815,-0.030370829065301166,-0.0012488986319915455,-1.2488986319915454,-0.6918310621980324
1.60932,-12.676326357234815,-0.03186758516057121,-0.0019405979171164911,-1.940597917116491,-0.7746643884976832
1.61939,-12.676326357234815,-0.03636761487179679,-0.002505367466005851,-2.5053674660058514,-0.857497714797334
1.6296,-12.676326357234815,-0.03534795162850794,-0.002841037617960307,-2.841037617960307,-0.94186693083874
1.64901,-12.676326357234815,-0.0339322873492858,-0.0037886902629598418,-3.788690262959842,-1.1106053629215518
1.65924,-12.676326357234815,-0.03940186759967088,-0.0045342893962867625,-4.534289396286763,-1.1995647948957027
1.66929,-12.676326357234815,-0.040369731420235075,-0.005169333525234352,-5.169333525234352,-1.2885416801623737
1.68893,-12.676326357234815,-0.038902521905081956,-0.006123607716510715,-6.1236077165107154,-1.4649595609539605
1.69915,-12.676326357234815,-0.04228061621157502,-0.006608671950844941,-6.608671950844941,-1.5585266621533764
1.70921,-12.676326357234815,-0.04394360462287806,-0.007226718460219288,-7.226718460219288,-1.6505578736110373
1.71943,-12.676326357234815,-0.045120009401957026,-0.007818345476783985,-7.818345476783985,-1.7349270896524434
1.73884,-12.676326357234815,-0.048470414597300004,-0.008972917774959205,-8.972917774959205,-1.9113449704440302
1.74907,-12.676326357234815,-0.04748634192226659,-0.009667149024109001,-9.667149024109001,-2.000304402418181
1.75913,-12.676326357234815,-0.048755105798953834,-0.01032843740684096,-10.32843740684096,-2.086209508201342
1.76935,-12.676326357234815,-0.04783090751672147,-0.010724223742770177,-10.724223742770176,-2.167506944759238
1.78876,-12.676326357234815,-0.04304875548439775,-0.01171874852965836,-11.71874852965836,-2.3255116019422846
1.79899,-12.676326357234815,-0.04717210125913511,-0.01224789042260456,-12.24789042260456,-2.4022188225674355
1.80918,-12.676326357234815,-0.044425827727262834,-0.012547452711568185,-12.547452711568186,-2.475836810416556
1.8287,-12.676326357234815,-0.04221960748836686,-0.013378085430298291,-13.378085430298292,-2.6200359132163276
1.83876,-12.676326357234815,-0.04438889553679906,-0.01364992039209272,-13.64992039209272,-2.6921354646162134
1.84898,-12.676326357234815,-0.0443008431559597,-0.014091245917867555,-14.091245917867555,-2.7611632365325893
1.85904,-10.414379646650165,-0.04754377979822252,-0.014631908082502056,-14.631908082502056,-2.8301910084489648
1.87862,-10.414379646650165,-0.04975312514636092,-0.015765616378129187,-15.765616378129188,-2.960584556865461
1.88867,-10.414379646650165,-0.0507852298072906,-0.016423469345768514,-16.423469345768513,-3.028076439040082
1.8989,-10.414379646650165,-0.05427893455932031,-0.01684511029093925,-16.84511029093925,-3.094032431472948
1.90895,-10.414379646650165,-0.0537546154059902,-0.017331006069973162,-17.331006069973164,-3.1661319828728334
1.92855,-10.414379646650165,-0.04974794033303797,-0.018409182309687036,-18.409182309687036,-3.294989641547575
1.94595,-10.414379646650165,-0.051294014369784945,-0.019243844170782495,-19.243844170782495,-3.410041745839041
1.95848,-10.414379646650165,-0.052367106706854044,-0.019840110071204446,-19.840110071204446,-3.499018631105712
1.96853,-10.414379646650165,-0.0511020146883738,-0.020344948641574136,-20.344948641574135,-3.574172508696588
