t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
1.73711,162.422,127.793,0,0.000,0.029,0.008,0.026,-0.004,0.029,0.008,664.0,1,664.0,1.718,0.00,-1.55,0.00,-0.11,0.00-7.92
1.74718,166.904,132.275,0,0.000,0.011,-0.030,0.026,-0.005,0.011,-0.030,664.0,1,664.0,1.730,0.00,-1.64,0.00,-0.09,0.00-6.64
1.75739,171.738,137.109,0,0.000,0.001,0.011,0.026,0.019,0.001,0.011,664.0,1,664.0,1.730,0.00,-1.64,0.00,-0.09,0.00-6.64
1.76744,176.396,141.768,0,0.000,0.022,-0.013,0.027,-0.018,0.022,-0.013,664.0,1,664.0,1.741,0.00,-1.70,0.00,-0.05,0.00-4.84
1.78703,185.537,150.908,0,0.000,0.018,-0.008,0.027,0.022,0.018,-0.008,588.0,1,588.0,1.767,0.00,-1.88,0.00,-0.11,0.00-9.61
1.79708,190.371,155.742,0,0.000,0.004,0.017,0.027,0.028,0.004,0.017,588.0,1,588.0,1.778,0.00,-1.97,0.00,-0.10,0.00-8.40
1.80733,194.854,160.225,0,0.000,0.010,0.014,0.027,0.019,0.010,0.014,588.0,1,588.0,1.788,0.00,-2.07,0.00,-0.09,0.00-9.20
1.81736,199.863,165.234,0,0.000,0.014,0.039,0.027,0.034,0.014,0.039,588.0,1,588.0,1.788,0.00,-2.07,0.00,-0.09,0.00-9.20
1.83695,208.916,174.287,0,0.000,0.004,0.032,0.028,0.014,0.004,0.032,588.0,1,588.0,1.818,0.00,-2.33,0.00,-0.08,0.00-6.41
1.84701,213.486,178.857,0,0.000,0.019,0.016,0.028,0.002,0.019,0.016,588.0,1,588.0,1.818,0.00,-2.33,0.00,-0.08,0.00-6.41
1.85723,218.496,183.867,0,0.000,0.019,0.010,0.028,-0.009,0.019,0.010,588.0,1,588.0,1.831,0.00,-2.43,0.00,-0.10,0.00-6.64
1.86744,222.803,188.174,0,0.000,0.007,-0.012,0.028,0.006,0.007,-0.012,588.0,1,588.0,1.846,0.00,-2.56,0.00,-0.13,0.00-8.75
1.88695,232.119,197.490,0,0.000,0.017,0.004,0.028,-0.016,0.017,0.004,588.0,1,588.0,1.863,0.00,-2.65,0.00,-0.10,0.00-5.52
1.89700,236.865,202.236,0,0.000,0.023,0.012,0.028,0.002,0.023,0.012,588.0,1,588.0,1.877,0.00,-2.72,0.00,-0.07,0.00-6.83
1.90723,241.436,206.807,0,0.000,0.018,-0.007,0.029,0.015,0.018,-0.007,588.0,1,588.0,1.885,0.00,-2.83,0.00,-0.11,0.00-8.97
1.91728,246.357,211.729,0,0.000,0.005,0.028,0.029,0.023,0.005,0.028,588.0,1,588.0,1.885,0.00,-2.83,0.00,-0.11,0.00-8.97
1.93687,255.146,220.518,0,0.000,0.016,0.038,0.029,0.028,0.016,0.038,278.0,-1,-278.0,1.913,0.00,-3.00,0.00,-0.08,0.00-4.84
1.94692,255.059,220.430,0,0.000,-0.017,0.067,0.029,-0.001,-0.017,0.067,278.0,-1,-278.0,1.927,0.00,-3.16,0.00,-0.16,0.00-14.33
1.95716,254.971,220.342,0,0.000,-0.050,0.110,0.028,0.007,-0.050,0.110,278.0,-1,-278.0,1.938,0.00,-3.30,0.00,-0.14,0.00-11.06
1.96720,254.883,220.254,0,0.000,0.019,0.070,0.028,0.045,0.019,0.070,278.0,-1,-278.0,1.938,0.00,-3.30,0.00,-0.14,0.00-11.06
1.98679,254.971,220.342,0,0.000,0.011,0.078,0.029,0.030,0.011,0.078,278.0,-1,-278.0,1.963,0.00,-3.53,0.00,-0.12,0.00-9.57
